"","Field.ID","Season","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","ag3a_02_1","ag3a_02_2","ag3a_02_3","ag3a_03","ag3a_03_other","ag3a_04","ag3a_05","ag3a_06","ag3a_07","ag3a_08_1","ag3a_08_2","ag3a_09","ag3a_10","ag3a_10_other","ag3a_11","ag3a_11_other","ag3a_12","ag3a_13","ag3a_14","ag3a_14_other","ag3a_15","ag3a_16","ag3f_33_17","ag3a_18","ag3a_18b","ag3a_18b_other","ag3a_18c","ag3a_18c_other","ag3a_19","ag3a_20","ag3a_21","ag3a_22","ag3a_23","ag3a_24","ag3a_24_other","ag3a_25","ag3a_26","ag3a_27","ag3a_28","ag3a_29","ag3a_29_other","ag3a_30","ag3a_31","ag3a_32","ag3a_33","ag3a_34","ag3a_34_other","ag3a_35_1","ag3a_35_2","ag3a_61","ag3a_38_1","ag3a_38_2","ag3a_38_21","ag3a_38_3","ag3a_38_4","ag3a_38_5","ag3a_38_51","ag3a_38_6","ag3a_38_61","ag3a_38_62","ag3a_38_63","ag3a_38_64","ag3a_38_7","ag3a_38_8","ag3a_38_81","ag3a_38_9","fd33_18a_1","fd33_18a_2","fd33_18a_3","fd33_18a_4","fd33_18a_5","fd33_18a_6","fd33_18a_7","fd33_18a_8","fd35_24a_dap","fd35_24a_urea","fd35_24a_tsp","fd35_24a_can","fd35_24a_sa","fd35_24a_npk","fd35_24a_mrp","fd3b3_18a_1","fd3b3_18a_2","fd3b3_18a_3","fd3b3_18a_4","fd3b3_18a_5","fd3b3_18a_6","fd3b3_18a_7","fd3b3_18a_8","fd3b5a_24a_dap","fd3b5a_24a_urea","fd3b5a_24a_tsp","fd3b5a_24a_can","fd3b5a_24a_sa","fd3b5a_24a_npk","fd3b5a_24a_mrp"
"1082","M2","short_rainy","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","jT3NCQFGuW8","2016-02-08T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2500,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1083","M3","long_rainy","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","mhGSC5qMs53","2016-03-02T00:00:00Z",0.2,1.2,6.2,1,NA,NA,"31",1,2,NA,NA,2,NA,NA,"",NA,NA,1e+06,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,6,NA,NA,5000,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1200,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1084","M2","short_rainy","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","HbRbhAKMLv3","2015-10-09T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,800,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,5,NA,NA,4000,6,NA,NA,4800,6,NA,NA,4800,3,NA,NA,2400,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1085","M1","long_rainy","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","tuxCwfbZQN9","2016-08-16T00:00:00Z",0,0.08,6,1,NA,NA,"31",1,2,NA,NA,2,NA,NA,"",NA,NA,1e+06,1,NA,1,1,1,1,2,NA,NA,NA,150,1,150,4500,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,4,0,3200,0,2,0,1600,0,3,0,2400,0,2,0,1600,"","t",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f",NA,"",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f"
"1086","M2","long_rainy","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","QUACw1VqWL2","2015-11-17T00:00:00Z",0.005,1,2,1,NA,NA,"71b",2,1,1,4,2,NA,NA,"",NA,NA,7e+05,1,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1087","M3","long_rainy","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","29hZgxCQpf4","2016-07-12T00:00:00Z",0.5,0.5,5.8,1,NA,NA,"21",3,2,NA,NA,2,NA,NA,"",NA,NA,150000,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1088","M1","short_rainy","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","tdcaU4K6FA3","2016-04-18T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,600,1,600,10000,1,"NPK",NA,50,2,27500,2,"",NA,NA,NA,NA,1,"2",NA,3,1,8400,2,2,NA,3500,1,1,NA,3500,NA,1,NA,3500,1,1,NA,12000,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1089","M4","short_rainy","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","YVG8nKF7bC4","2015-12-05T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1090","M2","long_rainy","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","rkEPTagLmF8","2016-02-10T00:00:00Z",2,2,17,1,NA,NA,"31",2,1,2,NA,NA,NA,NA,"",NA,NA,4e+06,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,12,NA,NA,42000,12,NA,NA,42000,NA,NA,NA,NA,2,2,NA,8400,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1091","M2","short_rainy","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","bW7iZTf8uW7","2016-11-30T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,240,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1092","M1","short_rainy","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","nUikVE2njA5","2016-02-02T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,60,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1093","M1","short_rainy","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","mDLfcyhvBu","2016-01-12T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,900,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1094","M2","long_rainy","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","Ag8CWapFXT9","2015-12-05T00:00:00Z",0.06,0.08,10,1,NA,NA,"23",1,1,2,4,2,NA,NA,"",NA,NA,5e+05,1,NA,7,1,1,1,1,NA,2,2,1000,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1095","M2","long_rainy","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","tmtcp1ke5eB","2016-07-16T00:00:00Z",0.05,0.01,4,1,NA,NA,"31",1,2,NA,NA,2,NA,NA,"",NA,NA,2e+05,1,NA,1,1,1,1,2,NA,NA,NA,500,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,3400,3,NA,NA,2400,NA,NA,NA,NA,2,NA,NA,1600,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1096","M3","long_rainy","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","QUACw1VqWL2","2015-11-17T00:00:00Z",0.04,1,2,1,NA,NA,"22",1,1,1,4,2,NA,NA,"",NA,NA,1e+05,1,NA,1,1,1,1,2,NA,NA,NA,400,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1097","M2","long_rainy","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","TY6c2BvPeq8","2016-07-27T00:00:00Z",0.08,0.1,2,1,NA,NA,"23",1,2,NA,NA,2,NA,NA,"",NA,NA,450000,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,3000,2,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1098","M1","long_rainy","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","EJpjhf8ixG7","2016-02-13T00:00:00Z",0,0.08,5,1,NA,NA,"31",1,1,2,4,2,NA,NA,"",NA,NA,2e+05,1,NA,1,1,1,1,2,NA,NA,NA,100,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1099","M1","short_rainy","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","XrphaE61Jh6","2016-03-04T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,380,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1100","M1","long_rainy","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","H4YdiXt5cz3","2015-11-05T00:00:00Z",0.003,0.005,3,1,NA,NA,"21",2,1,4,NA,2,NA,NA,"",NA,NA,1e+05,1,NA,1,1,1,1,2,NA,NA,NA,250,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1101","M2","short_rainy","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","2tfKupRSSR9","2016-07-14T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2000,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1102","M2","long_rainy","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","NqznyHy6N16","2016-08-10T00:00:00Z",0.02,0.04,5,1,NA,NA,"13",1,1,2,NA,2,NA,NA,"",NA,NA,150000,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f",NA,"",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f"
"1103","M2","long_rainy","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","8rMnuSjsKfA","2016-08-23T00:00:00Z",2,2,12,1,NA,NA,"31",1,2,NA,NA,2,NA,NA,"",NA,NA,3e+05,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f",NA,"",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f"
"1104","M3","long_rainy","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","Ag8CWapFXT9","2015-12-05T00:00:00Z",0.1,0.12,10,1,NA,NA,"16",1,1,2,4,2,NA,NA,"",NA,NA,1500000,1,NA,7,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"NPK",NA,50,1,2700,2,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1105","M3","short_rainy","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","QUACw1VqWL2","2015-11-17T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,400,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1106","M2","short_rainy","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","GBGa6M3rbd3","2016-11-18T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,1200,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1107","M1","long_rainy","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","1tDK7dEA7q4","2016-08-22T00:00:00Z",0.05,0.1,1,1,NA,NA,"13",2,1,2,NA,2,NA,NA,"",NA,NA,150000,1,NA,1,1,1,1,2,NA,NA,NA,300,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","t",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f",NA,"",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f"
"1108","M1","long_rainy","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","6vh1fcZWV2A","2016-02-03T00:00:00Z",0,0.02,8,1,NA,NA,"31",1,1,1,5,2,NA,NA,"",NA,NA,1e+07,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,5,NA,10000,5,NA,NA,5000,NA,NA,NA,NA,3,NA,NA,3000,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1109","M1","long_rainy","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","yyXhtLq72C2","2016-08-18T00:00:00Z",0.003,0,5,1,NA,NA,"31",1,1,2,NA,2,NA,NA,"",NA,NA,1e+06,1,NA,1,1,1,1,2,NA,NA,NA,3000,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","t",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f",NA,"",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f"
"1110","M2","short_rainy","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","iGeYWScB9G8","2016-04-26T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,500,2,NA,NA,1,"NPK",NA,50,1,27500,2,"",NA,NA,NA,NA,1,"1",NA,5,1,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1111","M1","long_rainy","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","cQsxahQ8sm8","2016-08-25T00:00:00Z",0.003,0.1,4,1,NA,NA,"31",3,1,2,NA,2,NA,NA,"",NA,NA,1e+05,1,NA,1,1,1,1,2,NA,NA,NA,100,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","t",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f",NA,"",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f"
"1112","M1","short_rainy","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","eSXVTUZDKD3","2016-07-21T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,30000,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1113","M3","long_rainy","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","Kg7uwpdD4P5","2016-08-13T00:00:00Z",0,0,6,1,NA,NA,"31",2,2,NA,NA,2,NA,NA,"",NA,NA,6e+05,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f",NA,"",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f"
"1114","M2","short_rainy","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","ob6Go1epkY4","2016-08-22T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,250,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f",NA,"t",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f"
"1115","M1","long_rainy","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","nMVazETomT7","2015-12-09T00:00:00Z",0.005,0.6,8,1,NA,NA,"31",2,1,2,4,2,NA,NA,"",NA,NA,3e+05,1,NA,1,1,1,1,2,NA,NA,NA,500,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1116","M1","short_rainy","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","bW7iZTf8uW7","2016-11-30T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,660,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1117","M1","long_rainy","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","XrphaE61Jh6","2016-03-04T00:00:00Z",0.85,0.05,2,1,NA,NA,"11",1,2,NA,NA,2,NA,NA,"",NA,NA,8e+05,1,NA,1,1,1,1,2,NA,NA,NA,400,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1118","M3","short_rainy","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","M8qxpz4tTs2","2016-01-28T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1119","M1","short_rainy","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","rQmTKtJ2h92","2016-07-23T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1120","M1","long_rainy","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","ah2mXHfB7w4","2016-08-09T00:00:00Z",0.005,0.01,5,1,NA,NA,"11",1,2,NA,NA,2,NA,NA,"",NA,NA,40000,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f",NA,"",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f"
"1121","M1","long_rainy","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","sohyYFGAMr9","2016-08-17T00:00:00Z",0.1,0,4,1,NA,NA,"31",2,2,NA,NA,2,NA,NA,"",NA,NA,2e+05,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,5,0,4500,2,0,0,1400,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f",NA,"",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f"
