Field ID,Field name,Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,ag2a_vs_2b1,ag2a_vs_2b1_other,ag2a_vs_2b2_1,ag2a_vs_2c,ag2a_vs_2c_other,ag2a_vs_2d1,ag2a_04,ag2a_07,ag2a_08,ag2a_08_other,gps_coords,ag3a_02_1,ag3a_02_2,ag3a_02_2_1,ag2a_09,ag2a_vs_08a,ag2a_vs_8b,ag2a_vs_8c
M2,Weyaayo 2,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",BNLAgvK3aCA,2014-12-17T00:00:00Z,1,,11,4,,,2,2,1,,,6.0,60.0,1,,,,
M1,Nekee,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",6o1LRkbmmy9,2015-05-21T00:00:00Z,1,,45,1,,45,12,2,1,,,3.0,20.0,1,,,,
M3,Ward 4 - 3,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",uF4YRcniT69,2015-04-15T00:00:00Z,1,,11,1,,11,1,1,,,WitxQ7k71T2,0.5,15.0,1,0.4665,Esther Nb3,,
M3,Akwei,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",ydHcUTHKzD7,2014-09-10T00:00:00Z,1,,21,1,,21,1,2,2,,,,,,,,,
M2,Akyirimade 2,GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",NqtNJxp3qaB,2014-08-28T00:00:00Z,1,,21,1,,21,1,2,1,,,,30.0,1,,,,
M1,Nyaduafuom,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",nLAqDVxLW42,2014-09-26T00:00:00Z,1,,94,4,,,2,1,,,9fhkn8mxE,,20.0,3,4.452,,,
M4,Aduaso,GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",AZbZLMWXXU5,2014-09-03T00:00:00Z,1,,56,1,,56,15,1,,,Ujy2Ju1pB15,2.5,,,4.778,,,
M5,Dingzoori 2,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",HK4BRArXjD6,2014-12-31T00:00:00Z,1,,47,4,,,3,1,,,XWRHgt194c,,50.0,1,10.1783,,,
M1,Sanbanpuu 1,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",UUj4sWMqYC3,2014-12-29T00:00:00Z,1,,90,4,,,1,1,,,Waf1GG5ez2,,1.0,1,1.199,,,
M3,Maize 3,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",xJHuYg9HkC4,2014-09-07T00:00:00Z,1,,11,1,,11,0,1,,,2ayXC8fhpq8,0.15,,,,,,
M2,Komile 1,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",fyW9nSiREpA,2015-03-29T00:00:00Z,1,,56,1,,56,4,1,,,wg69bVjdhC2,6.48,120.0,1,2.4736,Charles 2Sam,,
M3,Nkanta3,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",oGAiiS5KTH6,2014-09-30T00:00:00Z,1,,94,1,,94,1,1,,,6bPYj83ZLU9,,8.0,1,0.7738,,,
M1,Pinase,GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",qAcLcu8zBx5,2014-08-29T00:00:00Z,1,,21,1,,21,0,1,,,4Ra362SAnL7,,60.0,1,0.65,,,
M2,Kwatei 2,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",iR5ETCSgpV5,2014-09-10T00:00:00Z,1,,21,1,,21,1,2,2,,,1.2,30.0,1,,,,
